Time,Score,ELO,Error,Puzzle,Output
08/20/24 07:21:17,0.3333333333333333,1190.4575695092005,,"{""FEN"":""r2qk2r/ppp1bppp/3p4/3P4/4n3/8/PP3PPP/RNBQ1RK1 w kq - 0 12"",""Phase"":""middlegame"",""OpeningTags"":""Ponziani Opening Other variations"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d1a4 d8d7 a4e4"",""Rating"":""1175""}","{""FEN"":""r2qk2r/ppp1bppp/3p4/3P4/4n3/8/PP3PPP/RNBQ1RK1 w kq - 0 12"",""Phase"":""middlegame"",""Goal"":""equality"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d1a4 c7c6 a4e4"",""Rating"":""1500""}"
08/20/24 07:21:24,0.0,1190.412483852407,,"{""FEN"":""rnb2r1k/1p3p2/p3p1pp/2npP2N/3q1PQ1/1R1B4/P1P3PP/5R1K w - - 0 20"",""Phase"":""middlegame"",""OpeningTags"":""French Defense Classical Variation"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""d3g6 f8g8 g4h4"",""Rating"":""2210""}","{""FEN"":""rnb2r1k/1p3p2/p3p1pp/2npP2N/3q1PQ1/1R1B4/P1P3PP/5R1K w - - 0 20"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""sacrifice"",""Length"":""short"",""Moves"":""g4g3 d4d3 g3h4"",""Rating"":""1952""}"
08/20/24 07:21:35,1.0,1200.9799530269315,,"{""FEN"":""8/8/7p/Pp6/3Q4/5q2/2P1p2K/5k2 w - - 10 54"",""Phase"":""queenEndgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d4g1"",""Rating"":""1306""}","{""FEN"":""8/8/7p/Pp6/3Q4/5q2/2P1p2K/5k2 w - - 10 54"",""Phase"":""queenEndgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d4g1"",""Rating"":""840""}"
08/20/24 07:21:42,0.0,1199.0783509355435,,"{""FEN"":""3r4/p1N2p1p/1bR3p1/7k/1P2P3/5P1P/P3KP2/8 b - - 0 26"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""d8c8 c6b6 a7b6"",""Rating"":""1549""}","{""FEN"":""3r4/p1N2p1p/1bR3p1/7k/1P2P3/5P1P/P3KP2/8 b - - 0 26"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""b6b5 e2e3 b5c6"",""Rating"":""903""}"
08/20/24 07:21:49,0.0,1198.39392092859,,"{""FEN"":""r4rk1/pp3ppp/4bq2/4n3/1P6/P3Q1P1/1N1NPP1P/R4RK1 b - - 6 18"",""Phase"":""middlegame"",""OpeningTags"":""Kings Indian Attack Other variations"",""Goal"":""advantage"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""e5g4 e3f4 f6b2"",""Rating"":""1739""}","{""FEN"":""r4rk1/pp3ppp/4bq2/4n3/1P6/P3Q1P1/1N1NPP1P/R4RK1 b - - 6 18"",""Phase"":""middlegame"",""OpeningTags"":""Hungarian Opening Other variations"",""Goal"":""crushing"",""Motif"":""attraction fork sacrifice"",""Length"":""long"",""Moves"":""f6f2 f1f2 e5g4 h2h4 g4e3"",""Rating"":""2094""}"
08/20/24 07:21:56,0.0,1196.8582981623595,,"{""FEN"":""1k6/6pp/1BP1rp2/R3p3/8/1b3P2/3K2PP/8 w - - 7 36"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn deflection exposedKing"",""Length"":""long"",""Moves"":""c6c7 b8b7 a5a7 b7b6 c7c8q"",""Rating"":""1588""}","{""FEN"":""1k6/6pp/1BP1rp2/R3p3/8/1b3P2/3K2PP/8 w - - 7 36"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""short"",""Moves"":""a5a8 b8b7 c6c7"",""Rating"":""2029""}"
08/20/24 07:22:03,0.1111111111111111,1198.5929148300975,,"{""FEN"":""2k2r2/ppp3pp/2np4/1Q6/2N1q3/2P1P3/P5PP/1R4K1 w - - 13 25"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""queensideAttack"",""Length"":""veryLong"",""Moves"":""c4d6 c7d6 b5b7 c8d8 b7a8 d8d7 b1b7 d7e6 a8f8"",""Rating"":""2224""}","{""FEN"":""2k2r2/ppp3pp/2np4/1Q6/2N1q3/2P1P3/P5PP/1R4K1 w - - 13 25"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""pin"",""Length"":""short"",""Moves"":""c4d6 c8b8 d6e4"",""Rating"":""1916""}"
08/20/24 07:22:10,0.3333333333333333,1191.3566134554164,,"{""FEN"":""rn1q1rk1/p1b1npp1/2p4p/8/2BPNp2/5Q2/PPP2KPP/R1B1R3 b - - 0 15"",""Phase"":""middlegame"",""OpeningTags"":""Kings Gambit Accepted Bishops Gambit"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d8d4 f2f1 d4c4"",""Rating"":""973""}","{""FEN"":""rn1q1rk1/p1b1npp1/2p4p/8/2BPNp2/5Q2/PPP2KPP/R1B1R3 b - - 0 15"",""Phase"":""middlegame"",""OpeningTags"":""Kings Gambit Accepted Modern Defense"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d8d4 c1e3 d4c4"",""Rating"":""2035""}"
08/20/24 07:22:18,1.0,1197.8692247732017,,"{""FEN"":""r1bqk1nr/ppp2ppp/3p2n1/3Pp3/1bP1P3/2N3P1/PP3P1P/R1BQKBNR w KQkq - 0 7"",""Phase"":""opening"",""OpeningTags"":""Nimzowitsch Defense Kennedy Variation"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d1a4 c8d7 a4b4"",""Rating"":""1126""}","{""FEN"":""r1bqk1nr/ppp2ppp/3p2n1/3Pp3/1bP1P3/2N3P1/PP3P1P/R1BQKBNR w KQkq - 0 7"",""Phase"":""opening"",""OpeningTags"":""Kings Pawn Game Macleod Attack"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d1a4 c8d7 a4b4"",""Rating"":""1345""}"
08/20/24 07:22:25,0.0,1195.6708431865145,,"{""FEN"":""1r6/6kp/r5p1/1q3p2/1pR5/1Q6/1P4PP/5RK1 w - - 2 30"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""clearance"",""Length"":""veryLong"",""Moves"":""c4c7 g7h8 b3f7 b5b6 g1h1 b6c7 f7c7"",""Rating"":""1517""}","{""FEN"":""1r6/6kp/r5p1/1q3p2/1pR5/1Q6/1P4PP/5RK1 w - - 2 30"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""c4c3 a6d6 f1d1"",""Rating"":""2368""}"
08/20/24 07:22:32,1.0,1200.9784424012655,,"{""FEN"":""4rr1k/pp4p1/3Q4/3B3p/P3P2q/2P1N2R/1P3PpP/3R2K1 b - - 0 29"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""h4f2"",""Rating"":""1074""}","{""FEN"":""4rr1k/pp4p1/3Q4/3B3p/P3P2q/2P1N2R/1P3PpP/3R2K1 b - - 0 29"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""h4f2"",""Rating"":""1467""}"
08/20/24 07:22:39,0.2,1201.6302769503416,,"{""FEN"":""r4rk1/1bq1bppp/p2ppn2/1p6/1n1P1B2/2P1NB2/PPQ1NPPP/R4RK1 w - - 2 15"",""Phase"":""middlegame"",""OpeningTags"":""Indian Defense Other variations"",""Goal"":""crushing"",""Motif"":""hangingPiece"",""Length"":""long"",""Moves"":""c3b4 c7c2 e3c2 b7f3 g2f3"",""Rating"":""1490""}","{""FEN"":""r4rk1/1bq1bppp/p2ppn2/1p6/1n1P1B2/2P1NB2/PPQ1NPPP/R4RK1 w - - 2 15"",""Phase"":""middlegame"",""OpeningTags"":""Scandinavian Defense Mieses-Kotroc Variation"",""Goal"":""advantage"",""Length"":""oneMove"",""Moves"":""c3b4"",""Rating"":""903""}"
08/20/24 07:22:46,0.6666666666666666,1212.104001633169,,"{""FEN"":""1r6/5p1p/2k1qbp1/2pNp3/2P1P3/5N1P/5PP1/R5K1 w - - 1 32"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""a1a6 c6d7 d5f6"",""Rating"":""1967""}","{""FEN"":""1r6/5p1p/2k1qbp1/2pNp3/2P1P3/5N1P/5PP1/R5K1 w - - 1 32"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""skewer"",""Length"":""short"",""Moves"":""a1a6 c6d7 a6e6"",""Rating"":""908""}"
08/20/24 07:22:53,0.3333333333333333,1214.3973836024331,,"{""FEN"":""r1bqkb1r/pp3ppp/2n5/3pN3/3P1B2/2Q5/PP2PPPP/R3KB1R b KQkq - 0 9"",""Phase"":""opening"",""OpeningTags"":""Slav Defense Other variations"",""Goal"":""crushing"",""Motif"":""pin"",""Length"":""short"",""Moves"":""f8b4 e5c6 b4c3"",""Rating"":""1464""}","{""FEN"":""r1bqkb1r/pp3ppp/2n5/3pN3/3P1B2/2Q5/PP2PPPP/R3KB1R b KQkq - 0 9"",""Phase"":""opening"",""Goal"":""equality"",""Motif"":""pin"",""Length"":""short"",""Moves"":""f8b4 c3b4 c6b4"",""Rating"":""1929""}"
08/20/24 07:23:00,0.0,1214.0747085282571,,"{""FEN"":""8/1p6/4pk2/3nNpR1/1p3P1P/6K1/3q2P1/2R5 w - - 5 39"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""veryLong"",""Mate"":""mateIn4"",""Moves"":""g5g6 f6e7 g6g7 e7f8 g7f7 f8g8 c1c8"",""Rating"":""1889""}","{""FEN"":""8/1p6/4pk2/3nNpR1/1p3P1P/6K1/3q2P1/2R5 w - - 5 39"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""hookMate mateIn1"",""Moves"":""c1c6"",""Rating"":""1102""}"
08/20/24 07:23:07,0.0,1213.9349122744823,,"{""FEN"":""r5k1/pR4bp/2p3p1/5p2/3n4/2NPr3/P1qQ2PP/4R1K1 w - - 0 26"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""d2e3 c2c3 e3e7 d4f3 g2f3"",""Rating"":""2036""}","{""FEN"":""r5k1/pR4bp/2p3p1/5p2/3n4/2NPr3/P1qQ2PP/4R1K1 w - - 0 26"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""hangingPiece"",""Length"":""short"",""Moves"":""d2c2 d4c2 e1e3"",""Rating"":""2059""}"
08/20/24 07:23:14,0.0,1212.3462170714295,,"{""FEN"":""6k1/B3r1pp/8/5p2/1PR4P/8/8/3K4 b - - 0 28"",""Phase"":""endgame"",""Goal"":""equality"",""Motif"":""hangingPiece"",""Length"":""oneMove"",""Moves"":""e7a7"",""Rating"":""1597""}","{""FEN"":""6k1/B3r1pp/8/5p2/1PR4P/8/8/3K4 b - - 0 28"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""e7d7 d1e2 d7a7"",""Rating"":""801""}"
08/20/24 07:23:21,0.0,1210.322062671935,,"{""FEN"":""r5r1/1p5k/2p1b2p/2Pp1p2/pP1P1P1q/P2QBRn1/6B1/1R4K1 w - - 2 30"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e3f2 g3e2 d3e2"",""Rating"":""1548""}","{""FEN"":""r5r1/1p5k/2p1b2p/2Pp1p2/pP1P1P1q/P2QBRn1/6B1/1R4K1 w - - 2 30"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""f3g3 h4g3 e3f2"",""Rating"":""1371""}"
08/20/24 07:23:28,0.14285714285714285,1212.5733823351427,,"{""FEN"":""1kr5/1pN3rp/P2Q4/3Pp3/4B3/3K1P2/1P5q/8 w - - 0 42"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""advancedPawn attraction"",""Length"":""veryLong"",""Mate"":""mateIn4"",""Moves"":""a6a7 b8a7 c7b5 a7a8 d6a3 a8b8 a3a7"",""Rating"":""2277""}","{""FEN"":""1kr5/1pN3rp/P2Q4/3Pp3/4B3/3K1P2/1P5q/8 w - - 0 42"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""advancedPawn"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""a6a7 b8a8 e4h1"",""Rating"":""1554""}"
08/20/24 07:23:35,0.0,1212.5663376403973,,"{""FEN"":""r2q3r/pp6/5n2/k1p1b3/2Qp2b1/6P1/PPP2P2/R3R1K1 w - - 0 28"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""veryLong"",""Moves"":""b2b4 a5a4 e1e5 h8h1 g1h1 g4f3 h1g1 f3d5 c4c5"",""Rating"":""2555""}","{""FEN"":""r2q3r/pp6/5n2/k1p1b3/2Qp2b1/6P1/PPP2P2/R3R1K1 w - - 0 28"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""c4b5 a5a4 b5b3"",""Rating"":""2019""}"
08/20/24 07:23:42,0.0,1212.5287957950864,,"{""FEN"":""2r5/8/8/5kp1/Pp3p2/1P1p3P/3K2P1/R7 b - - 2 43"",""Phase"":""rookEndgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""f5e4 a1c1 c8c3"",""Rating"":""2264""}","{""FEN"":""2r5/8/8/5kp1/Pp3p2/1P1p3P/3K2P1/R7 b - - 2 43"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""exposedKing"",""Length"":""long"",""Moves"":""c8c2 d2d1 c2e2 d1c1 e2g2"",""Rating"":""1039""}"
08/20/24 07:23:49,0.14285714285714285,1214.3915428489515,,"{""FEN"":""8/1p6/p1p3k1/2P1Rn1p/PP1q3P/6p1/6P1/4Q2K b - - 2 45"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""deflection"",""Length"":""veryLong"",""Moves"":""d4h4 h1g1 h4h2 g1f1 h2h1 f1e2 h1g2"",""Rating"":""1839""}","{""FEN"":""8/1p6/p1p3k1/2P1Rn1p/PP1q3P/6p1/6P1/4Q2K b - - 2 45"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d4h4"",""Rating"":""850""}"
08/20/24 07:23:56,0.0,1214.3606924597882,,"{""FEN"":""8/3n1kpp/8/5Q2/3PnN2/4P3/PrrNKP1P/8 b - - 3 26"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""long"",""Moves"":""d7f6 e2f3 e4d2 f3g2 d2e4"",""Rating"":""2300""}","{""FEN"":""8/3n1kpp/8/5Q2/3PnN2/4P3/PrrNKP1P/8 b - - 3 26"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""f7g6 f5e4 c2d2"",""Rating"":""2076""}"
08/20/24 07:24:03,1.0,1215.350358405296,,"{""FEN"":""r2qk2r/1p1n1pp1/4p3/P1bp1P2/7p/3B1PP1/PBPN2P1/R2Q1R1K b kq - 0 14"",""Phase"":""opening"",""OpeningTags"":""Bird Opening Dutch Variation"",""Goal"":""mate"",""Motif"":""discoveredAttack kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""h4g3"",""Rating"":""742""}","{""FEN"":""r2qk2r/1p1n1pp1/4p3/P1bp1P2/7p/3B1PP1/PBPN2P1/R2Q1R1K b kq - 0 14"",""Phase"":""opening"",""Goal"":""equality"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""h4g3 b2g7 h8h1"",""Rating"":""2125""}"
08/20/24 07:24:10,0.0,1215.320560460798,,"{""FEN"":""4r1k1/3p1pbp/1p1N2p1/p2P1P2/5B1q/1Q6/P5PP/5RK1 b - - 2 24"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""g7d4 g1h1 h4f4 b3d1 f4d6"",""Rating"":""2307""}","{""FEN"":""4r1k1/3p1pbp/1p1N2p1/p2P1P2/5B1q/1Q6/P5PP/5RK1 b - - 2 24"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""h4d4 f4e3 d4d6"",""Rating"":""2025""}"
08/20/24 07:24:17,0.0,1208.411579748008,,"{""FEN"":""2b1kb1r/rp1p1ppp/pNq1p3/P1p1P3/5BPn/2PP3P/1P2KP1R/R2Q1B2 b k - 4 20"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""c6f3 e2e1 f3f4"",""Rating"":""1263""}","{""FEN"":""2b1kb1r/rp1p1ppp/pNq1p3/P1p1P3/5BPn/2PP3P/1P2KP1R/R2Q1B2 b k - 4 20"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""c6e4 e2d2 e4f4"",""Rating"":""908""}"
08/20/24 07:24:24,0.0,1208.3604399978485,,"{""FEN"":""1b1rr1k1/1p4p1/5p2/4n2P/1P2QNq1/6P1/1B2R1K1/4R3 b - - 0 34"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""fork sacrifice"",""Length"":""veryLong"",""Moves"":""e5d3 e4e8 d8e8 e2e8 g8h7 f4d3 g4g3 g2f1 g3d3"",""Rating"":""2206""}","{""FEN"":""1b1rr1k1/1p4p1/5p2/4n2P/1P2QNq1/6P1/1B2R1K1/4R3 b - - 0 34"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""pin"",""Length"":""short"",""Moves"":""e5g6 e4e8 d8e8"",""Rating"":""2029""}"
08/20/24 07:24:31,0.3333333333333333,1212.5694822350886,,"{""FEN"":""3RB2k/2b2rpp/p3Rp2/1p6/5n1P/6P1/PPP4K/8 b - - 0 35"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""hangingPiece"",""Length"":""short"",""Moves"":""f4e6 e8f7 e6d8"",""Rating"":""1657""}","{""FEN"":""3RB2k/2b2rpp/p3Rp2/1p6/5n1P/6P1/PPP4K/8 b - - 0 35"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""f4e6 d8a8 e6f8"",""Rating"":""908""}"
08/20/24 07:24:38,0.0,1212.4925778315724,,"{""FEN"":""8/1pp2p1R/4kp1P/3p4/3P4/p1r2P2/5PK1/8 w - - 0 40"",""Phase"":""rookEndgame"",""Goal"":""advantage"",""Motif"":""advancedPawn quietMove"",""Length"":""veryLong"",""Moves"":""h7h8 e6f5 h8g8 a3a2 h6h7 a2a1q h7h8q"",""Rating"":""2139""}","{""FEN"":""8/1pp2p1R/4kp1P/3p4/3P4/p1r2P2/5PK1/8 w - - 0 40"",""Phase"":""rookEndgame"",""Goal"":""advantage"",""Motif"":""advancedPawn defensiveMove"",""Length"":""long"",""Moves"":""h6h7 c3c8 h7h8q c8h8 f3f4"",""Rating"":""2794""}"
08/20/24 07:24:45,0.2,1208.982356802963,,"{""FEN"":""6k1/1r3ppp/4p3/3pP3/1p1n1P2/8/1Pr2B1P/R5K1 w - - 0 34"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""long"",""Mate"":""backRankMate mateIn3"",""Moves"":""a1a8 b7b8 a8b8 c2c8 b8c8"",""Rating"":""1269""}","{""FEN"":""6k1/1r3ppp/4p3/3pP3/1p1n1P2/8/1Pr2B1P/R5K1 w - - 0 34"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""a1a8 c2c8 a8c8"",""Rating"":""1038""}"
08/20/24 07:24:52,0.3333333333333333,1202.2961411240788,,"{""FEN"":""2r3k1/1P3p1p/2p3p1/P1Q5/3p3q/4b2B/R7/5R1K b - - 0 38"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""fork"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""h4h3 a2h2 h3f1"",""Rating"":""1017""}","{""FEN"":""2r3k1/1P3p1p/2p3p1/P1Q5/3p3q/4b2B/R7/5R1K b - - 0 38"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""hangingPiece"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""h4h3"",""Rating"":""462""}"
08/20/24 07:24:59,0.3333333333333333,1194.6921678295737,,"{""FEN"":""4rr1k/6pp/2Bp1b2/2p2P1q/2Pp1P2/p2P2PP/P2QN2K/1R3R2 b - - 0 26"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""e8e2 f1f2 e2d2"",""Rating"":""952""}","{""FEN"":""4rr1k/6pp/2Bp1b2/2p2P1q/2Pp1P2/p2P2PP/P2QN2K/1R3R2 b - - 0 26"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e8e2 d2e2 h5e2"",""Rating"":""1154""}"
08/20/24 07:25:06,1.0,1201.7821773687538,,"{""FEN"":""8/8/3Rpkp1/7p/5K2/5PBP/8/4r3 b - - 0 47"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""g6g5"",""Rating"":""1155""}","{""FEN"":""8/8/3Rpkp1/7p/5K2/5PBP/8/4r3 b - - 0 47"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""g6g5 g3g5 e6e5"",""Rating"":""2041""}"
08/20/24 07:25:13,0.0,1201.7285215807028,,"{""FEN"":""4rk1r/p4ppp/2p2q2/2b5/2Q3b1/5N2/PPPP2PP/R1B2K1R b - - 3 13"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense McDonnell Attack"",""Goal"":""mate"",""Motif"":""sacrifice"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""f6f3 g2f3 g4h3"",""Rating"":""2191""}","{""FEN"":""4rk1r/p4ppp/2p2q2/2b5/2Q3b1/5N2/PPPP2PP/R1B2K1R b - - 3 13"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense McDonnell Attack"",""Goal"":""crushing"",""Motif"":""discoveredAttack sacrifice"",""Length"":""veryLong"",""Moves"":""g4f3 c4c5 f3c6 f1g1 f6g6 h2h3 c6h1"",""Rating"":""2249""}"
08/20/24 07:25:20,0.0,1200.434845820284,,"{""FEN"":""r3k2r/pp2qppp/1bn1bn2/2N5/N2p4/6P1/PPQ1PPBP/R1B2RK1 b kq - 5 13"",""Phase"":""middlegame"",""OpeningTags"":""Tarrasch Defense Prague Variation"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""c6b4 c2d2 b6c5"",""Rating"":""1624""}","{""FEN"":""r3k2r/pp2qppp/1bn1bn2/2N5/N2p4/6P1/PPQ1PPBP/R1B2RK1 b kq - 5 13"",""Phase"":""middlegame"",""OpeningTags"":""Zukertort Opening Slav Invitation"",""Goal"":""advantage"",""Length"":""veryLong"",""Moves"":""e6d5 c5b7 e7e6 f2f3 c6e5 f1f2 b6f2"",""Rating"":""2707""}"
08/20/24 07:25:27,0.6,1205.801095988081,,"{""FEN"":""8/8/4p3/2rk1p2/5K2/5P2/2R5/8 w - - 0 58"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""c2c5 d5c5 f4e5 c5c6 e5e6"",""Rating"":""1378""}","{""FEN"":""8/8/4p3/2rk1p2/5K2/5P2/2R5/8 w - - 0 58"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""c2c5 d5c5 f4e5 e6e5 f3f4"",""Rating"":""1930""}"
08/20/24 07:25:34,0.4,1211.9966690486692,,"{""FEN"":""r2r2k1/4bppp/1q2pn2/2p1P3/1pP2B2/1B3b2/1P3PPP/R1Q2RK1 w - - 0 19"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense Bowdler Attack"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""e5f6 a8a1 c1a1 e7f6 g2f3"",""Rating"":""1961""}","{""FEN"":""r2r2k1/4bppp/1q2pn2/2p1P3/1pP2B2/1B3b2/1P3PPP/R1Q2RK1 w - - 0 19"",""Phase"":""middlegame"",""Goal"":""equality"",""Length"":""short"",""Moves"":""e5f6 a8a1 f1a1"",""Rating"":""1657""}"
08/20/24 07:25:41,0.3333333333333333,1215.8906342155105,,"{""FEN"":""rn1qk2r/p2pbppp/1p6/2p1Q3/5B2/3B4/PPP2PbP/R3K1NR w KQkq - 0 11"",""Phase"":""opening"",""OpeningTags"":""Owen Defense Other variations"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""e5g7 e7f6 g7g2"",""Rating"":""1614""}","{""FEN"":""rn1qk2r/p2pbppp/1p6/2p1Q3/5B2/3B4/PPP2PbP/R3K1NR w KQkq - 0 11"",""Phase"":""opening"",""Goal"":""equality"",""Motif"":""trappedPiece"",""Length"":""short"",""Moves"":""e5g7 e8c8 g7h8"",""Rating"":""2025""}"
08/20/24 07:25:48,0.0,1215.8381631378395,,"{""FEN"":""5rk1/5ppp/1pR1p3/1N1pPn2/1b1P3P/4BN2/r4PP1/5K1R b - - 2 20"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""skewer"",""Length"":""long"",""Moves"":""f5e3 f2e3 a2a1 f1e2 a1h1"",""Rating"":""2209""}","{""FEN"":""5rk1/5ppp/1pR1p3/1N1pPn2/1b1P3P/4BN2/r4PP1/5K1R b - - 2 20"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""skewer"",""Length"":""short"",""Moves"":""a2a1 f1e2 a1h1"",""Rating"":""900""}"
08/20/24 07:25:55,1.0,1230.9730468357295,,"{""FEN"":""2r3k1/5pp1/1b5p/pb6/4pP2/PB2P2P/2P2KP1/2BR4 b - - 5 33"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""oneMove"",""Moves"":""a5a4"",""Rating"":""1713""}","{""FEN"":""2r3k1/5pp1/1b5p/pb6/4pP2/PB2P2P/2P2KP1/2BR4 b - - 5 33"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""a5a4 f2e1 c8c3"",""Rating"":""1974""}"
08/20/24 07:26:02,0.0,1230.370645918415,,"{""FEN"":""2r3k1/1p4b1/6p1/1P3BP1/3p4/4B3/2pK4/6RR b - - 0 35"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""d4e3 d2e3 g6f5"",""Rating"":""1794""}","{""FEN"":""2r3k1/1p4b1/6p1/1P3BP1/3p4/4B3/2pK4/6RR b - - 0 35"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""advancedPawn"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""c2c1q"",""Rating"":""1306""}"
