Time,Score,ELO,Error,Puzzle,Output
08/19/24 21:53:52,0.0,1098.538465127463,,"{""FEN"":""r4r2/5p1k/1p3qp1/1PpP3p/2P4P/p3Q3/P1KB2R1/8 w - - 4 40"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""e3h6 h7g8 d2c3 f6c3 c2c3"",""Rating"":""1496""}","{""FEN"":""r4r2/5p1k/1p3qp1/1PpP3p/2P4P/p3Q3/P1KB2R1/8 w - - 4 40"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e3g5 f6g5 g2g5"",""Rating"":""1610""}"
08/19/24 21:53:59,0.0,1095.136998875025,,"{""FEN"":""r2r2k1/pb3ppp/1p4q1/3n1N2/4pP2/4P3/PP2B1PP/3RQRK1 w - - 4 19"",""Phase"":""middlegame"",""OpeningTags"":""Queens Pawn Game Accelerated London System"",""Goal"":""crushing"",""Motif"":""fork sacrifice"",""Length"":""long"",""Moves"":""d1d5 b7d5 f5e7 g8h8 e7g6"",""Rating"":""1326""}","{""FEN"":""r2r2k1/pb3ppp/1p4q1/3n1N2/4pP2/4P3/PP2B1PP/3RQRK1 w - - 4 19"",""Phase"":""middlegame"",""OpeningTags"":""Slav Defense Other variations"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""f5h6 g7h6 f1f7"",""Rating"":""1509""}"
08/19/24 21:54:06,1.0,1111.0813508992235,,"{""FEN"":""8/8/3N1K2/6P1/5pk1/3b4/8/8 b - - 1 79"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""short"",""Moves"":""f4f3 g5g6 f3f2"",""Rating"":""2078""}","{""FEN"":""8/8/3N1K2/6P1/5pk1/3b4/8/8 b - - 1 79"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""long"",""Moves"":""f4f3 g5g6 f3f2 g6g7 f2f1q"",""Rating"":""1548""}"
08/19/24 21:54:13,0.3333333333333333,1116.3986927370934,,"{""FEN"":""2Q5/2p3k1/2p1r1rp/P1Bpb1q1/8/6Pb/5R1P/4R1K1 w - - 7 45"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""attraction sacrifice"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""f2f7 g7f7 c8f8"",""Rating"":""2311""}","{""FEN"":""2Q5/2p3k1/2p1r1rp/P1Bpb1q1/8/6Pb/5R1P/4R1K1 w - - 7 45"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""f2f7"",""Rating"":""1558""}"
08/19/24 21:54:20,0.3333333333333333,1121.425327987131,,"{""FEN"":""r5k1/5pp1/pQ5p/2p1P3/P2qR3/1P6/6PP/R6K b - - 0 25"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""hangingPiece"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""d4a1 e4e1 a1e1"",""Rating"":""1800""}","{""FEN"":""r5k1/5pp1/pQ5p/2p1P3/P2qR3/1P6/6PP/R6K b - - 0 25"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""hangingPiece intermezzo"",""Length"":""short"",""Moves"":""d4a1 h1g1 c5b6"",""Rating"":""1563""}"
08/19/24 21:54:27,0.0,1120.3478566133904,,"{""FEN"":""6k1/pp3pp1/2n1rr1p/8/3Pq3/1N4Q1/PP3PRP/R5K1 w - - 6 23"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""g3g7"",""Rating"":""1578""}","{""FEN"":""6k1/pp3pp1/2n1rr1p/8/3Pq3/1N4Q1/PP3PRP/R5K1 w - - 6 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""g3b8 c6d8 b3c5"",""Rating"":""1605""}"
08/19/24 21:54:34,0.0,1120.1344741478567,,"{""FEN"":""3rr1k1/p4ppp/q1p2b2/1p1n4/8/PPP1PQP1/1B1N1PKP/2R4R b - - 1 23"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""d5e3 f3e3 e8e3"",""Rating"":""1868""}","{""FEN"":""3rr1k1/p4ppp/q1p2b2/1p1n4/8/PPP1PQP1/1B1N1PKP/2R4R b - - 1 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""attraction fork sacrifice"",""Length"":""long"",""Moves"":""a6e2 f3e2 d5f4 g2g1 f4e2"",""Rating"":""1509""}"
08/19/24 21:54:41,0.3333333333333333,1123.3840040868372,,"{""FEN"":""r3r1k1/pRp2pp1/3bbn1p/2q5/P1p2PP1/2P1P2P/2Q3B1/2B1K1NR w K - 1 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""trappedPiece"",""Length"":""short"",""Moves"":""b7b5 c5b5 a4b5"",""Rating"":""1450""}","{""FEN"":""r3r1k1/pRp2pp1/3bbn1p/2q5/P1p2PP1/2P1P2P/2Q3B1/2B1K1NR w K - 1 22"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""b7b5 c7c6 b5c5"",""Rating"":""1624""}"
08/19/24 21:54:48,0.6666666666666666,1126.3870181047769,,"{""FEN"":""2Q5/6kp/p2p4/2pPn3/PpPb2P1/1P5P/4R1K1/5r2 b - - 2 37"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""f1g1 g2h2 e5f3"",""Rating"":""1138""}","{""FEN"":""2Q5/6kp/p2p4/2pPn3/PpPb2P1/1P5P/4R1K1/5r2 b - - 2 37"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""exposedKing"",""Length"":""long"",""Moves"":""f1g1 g2h2 d4g1 h2g1 e5c8"",""Rating"":""1597""}"
08/19/24 21:54:55,0.6666666666666666,1121.3624926658695,,"{""FEN"":""2kr4/p1p2p1p/2pr1p2/8/2N5/4P3/P4PPP/2RR2K1 b - - 4 20"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""d6d1 c1d1 d8d1"",""Rating"":""444""}","{""FEN"":""2kr4/p1p2p1p/2pr1p2/8/2N5/4P3/P4PPP/2RR2K1 b - - 4 20"",""Phase"":""endgame"",""Goal"":""equality"",""Length"":""short"",""Moves"":""d6d1 c1d1 f6f5"",""Rating"":""1601""}"
08/19/24 21:55:02,0.3333333333333333,1124.8477428773645,,"{""FEN"":""r1kq3r/p1p1bpQ1/2P1b1n1/3p4/8/6P1/PPN2N1P/R1B1R1K1 b - - 2 23"",""Phase"":""opening"",""Goal"":""advantage"",""Motif"":""trappedPiece"",""Length"":""short"",""Moves"":""e7f6 g7g6 f7g6"",""Rating"":""1475""}","{""FEN"":""r1kq3r/p1p1bpQ1/2P1b1n1/3p4/8/6P1/PPN2N1P/R1B1R1K1 b - - 2 23"",""Phase"":""opening"",""Goal"":""crushing"",""Motif"":""trappedPiece"",""Length"":""short"",""Moves"":""e7f6 g7h8 g6h8"",""Rating"":""1505""}"
08/19/24 21:55:09,0.0,1124.846465836851,,"{""FEN"":""r4rk1/pp1bnp1p/1q1N2pQ/4P3/5P2/3BnR2/P1P3PP/R6K w - - 4 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""quietMove sacrifice"",""Length"":""long"",""Moves"":""f3e3 b6e3 d6e4 e3e4 d3e4"",""Rating"":""2764""}","{""FEN"":""r4rk1/pp1bnp1p/1q1N2pQ/4P3/5P2/3BnR2/P1P3PP/R6K w - - 4 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""deflection kingsideAttack"",""Length"":""short"",""Moves"":""h6g6 g8h8 d6f7"",""Rating"":""1550""}"
08/19/24 21:55:16,0.0,1124.6431449659892,,"{""FEN"":""8/8/p3k3/P1B2p2/1Pn2Kp1/8/6P1/8 w - - 4 54"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""b4b5 e6d5 b5a6"",""Rating"":""1881""}","{""FEN"":""8/8/p3k3/P1B2p2/1Pn2Kp1/8/6P1/8 w - - 4 54"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c5a7 c4b6 f4g3"",""Rating"":""1621""}"
08/19/24 21:55:23,0.2,1127.436196900991,,"{""FEN"":""8/3k4/2p5/2P5/2BK2pp/P3p3/7P/8 b - - 1 40"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""long"",""Moves"":""g4g3 h2g3 h4h3 c4d3 h3h2"",""Rating"":""1758""}","{""FEN"":""8/3k4/2p5/2P5/2BK2pp/P3p3/7P/8 b - - 1 40"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""short"",""Moves"":""g4g3 c4e2 g3g2"",""Rating"":""1503""}"
08/19/24 21:55:30,0.0,1122.4083475685586,,"{""FEN"":""2b1kb1r/rp1p1ppp/pNq1p3/P1p1P3/5BPn/2PP3P/1P2KP1R/R2Q1B2 b k - 4 20"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""c6f3 e2e1 f3f4"",""Rating"":""1263""}","{""FEN"":""2b1kb1r/rp1p1ppp/pNq1p3/P1p1P3/5BPn/2PP3P/1P2KP1R/R2Q1B2 b k - 4 20"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""c6g2 f2f3 h4f3"",""Rating"":""1618""}"
08/19/24 21:55:37,0.0,1109.2748890880023,,"{""FEN"":""8/8/8/2k1NKp1/2P3P1/8/2P5/2r5 w - - 14 54"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""e5d3 c5c4 d3c1"",""Rating"":""858""}","{""FEN"":""8/8/8/2k1NKp1/2P3P1/8/2P5/2r5 w - - 14 54"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""defensiveMove quietMove"",""Length"":""long"",""Moves"":""c4c5 c1e1 f5f6 c5c4 e5c4"",""Rating"":""1559""}"
08/19/24 21:55:44,0.6666666666666666,1113.5920777099752,,"{""FEN"":""6k1/p5p1/5pQ1/7p/P4R2/4q2P/1r6/5R1K b - - 3 33"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""e3h3 h1g1 h3h2"",""Rating"":""1182""}","{""FEN"":""6k1/p5p1/5pQ1/7p/P4R2/4q2P/1r6/5R1K b - - 3 33"",""Phase"":""endgame"",""Goal"":""mate"",""Motif"":""fork"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""e3h3 h1g1 h3g2"",""Rating"":""1581""}"
08/19/24 21:55:51,1.0,1118.8605227981707,,"{""FEN"":""8/1R6/p4kp1/3K4/5PP1/P6P/1P2rb2/8 w - - 3 38"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""g4g5 f6f5 b7f7"",""Rating"":""990""}","{""FEN"":""8/1R6/p4kp1/3K4/5PP1/P6P/1P2rb2/8 w - - 3 38"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""g4g5 f6f5 b7f7"",""Rating"":""1503""}"
08/19/24 21:55:58,1.0,1119.930579637893,,"{""FEN"":""r1b1k2r/pp3ppp/2p1p3/4q1B1/4p3/P1P1P3/2PQ1PPP/R3K2R w KQkq - 0 13"",""Phase"":""middlegame"",""OpeningTags"":""Queens Pawn Game Symmetrical Variation"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d2d8"",""Rating"":""661""}","{""FEN"":""r1b1k2r/pp3ppp/2p1p3/4q1B1/4p3/P1P1P3/2PQ1PPP/R3K2R w KQkq - 0 13"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d2d8"",""Rating"":""1515""}"
08/19/24 21:56:05,0.3333333333333333,1110.5876145443692,,"{""FEN"":""2r5/4kpp1/p1r4p/2R1P3/8/1P1n3P/P4PP1/2R2K2 w - - 0 28"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c5c6 d3c1 c6c8"",""Rating"":""702""}","{""FEN"":""2r5/4kpp1/p1r4p/2R1P3/8/1P1n3P/P4PP1/2R2K2 w - - 0 28"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""c5c6 e7d7 c6c8"",""Rating"":""1509""}"
08/19/24 21:56:12,0.3333333333333333,1115.361658811784,,"{""FEN"":""r4rk1/1b1n1ppp/ppqbBn2/1N4B1/3P4/P2Q1N2/1P3PPP/2R1R1K1 b - - 0 16"",""Phase"":""middlegame"",""OpeningTags"":""Nimzo-Indian Defense Normal Variation"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""c6b5 d3b5 a6b5"",""Rating"":""1687""}","{""FEN"":""r4rk1/1b1n1ppp/ppqbBn2/1N4B1/3P4/P2Q1N2/1P3PPP/2R1R1K1 b - - 0 16"",""Phase"":""middlegame"",""Goal"":""equality"",""Length"":""short"",""Moves"":""c6b5 e6d7 f6d7"",""Rating"":""1604""}"
08/19/24 21:56:19,0.0,1115.3291769013963,,"{""FEN"":""r3qrk1/pn2b1p1/2p2NQp/8/8/1PBb4/P2P1PPP/RN2R1K1 b - - 0 20"",""Phase"":""opening"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""e7f6 e1e8 d3g6 e8a8 f8a8"",""Rating"":""2192""}","{""FEN"":""r3qrk1/pn2b1p1/2p2NQp/8/8/1PBb4/P2P1PPP/RN2R1K1 b - - 0 20"",""Phase"":""opening"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""f8f6 e1e7 d3g6"",""Rating"":""1629""}"
08/19/24 21:56:26,0.0,1115.2125588123115,,"{""FEN"":""4r1kb/p3pb1p/1q1p3B/2pPn1Pp/4PQ2/1p6/1PPNN3/2K2R2 w - - 0 25"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""d2c4 b3c2 c4e5 b6b2 c1b2"",""Rating"":""1969""}","{""FEN"":""4r1kb/p3pb1p/1q1p3B/2pPn1Pp/4PQ2/1p6/1PPNN3/2K2R2 w - - 0 25"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""kingsideAttack"",""Length"":""short"",""Moves"":""f4f7 e5f7 f1f7"",""Rating"":""1509""}"
08/19/24 21:56:33,0.0,1114.6513248013614,,"{""FEN"":""2R5/r7/2P2k1p/5p2/8/7P/6K1/8 w - - 1 53"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""advancedPawn attraction"",""Length"":""long"",""Moves"":""c6c7 f6e7 c8e8 e7e8 c7c8q"",""Rating"":""1691""}","{""FEN"":""2R5/r7/2P2k1p/5p2/8/7P/6K1/8 w - - 1 53"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""advancedPawn sacrifice"",""Length"":""short"",""Moves"":""c8d8 a7a8 c6c7"",""Rating"":""1515""}"
08/19/24 21:56:40,0.0,1110.9948179447626,,"{""FEN"":""r2r2k1/pb3ppp/1p4q1/3n1N2/4pP2/4P3/PP2B1PP/3RQRK1 w - - 4 19"",""Phase"":""middlegame"",""OpeningTags"":""Queens Pawn Game Accelerated London System"",""Goal"":""crushing"",""Motif"":""fork sacrifice"",""Length"":""long"",""Moves"":""d1d5 b7d5 f5e7 g8h8 e7g6"",""Rating"":""1326""}","{""FEN"":""r2r2k1/pb3ppp/1p4q1/3n1N2/4pP2/4P3/PP2B1PP/3RQRK1 w - - 4 19"",""Phase"":""middlegame"",""OpeningTags"":""Slav Defense Other variations"",""Goal"":""crushing"",""Motif"":""kingsideAttack pin"",""Length"":""long"",""Moves"":""f5e7 g8h8 e7g6 h7g6 d1d5"",""Rating"":""1528""}"
08/19/24 21:56:47,1.0,1112.013553415165,,"{""FEN"":""Q4rk1/p5pp/6q1/1p2r3/6b1/P1PP4/2P3PP/R4RK1 w - - 2 25"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""a8f8"",""Rating"":""644""}","{""FEN"":""Q4rk1/p5pp/6q1/1p2r3/6b1/P1PP4/2P3PP/R4RK1 w - - 2 25"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""attraction kingsideAttack"",""Length"":""short"",""Moves"":""a8f8 g8f8 a1f1"",""Rating"":""1567""}"
08/19/24 21:56:54,0.0,1111.9796118708477,,"{""FEN"":""8/pR4bk/8/2Pn4/3Pp3/5r1p/P3K3/B2R4 b - - 0 40"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""advancedPawn exposedKing"",""Length"":""veryLong"",""Moves"":""d5f4 e2d2 f3d3 d2c2 d3d1 c2d1 h3h2"",""Rating"":""2181""}","{""FEN"":""8/pR4bk/8/2Pn4/3Pp3/5r1p/P3K3/B2R4 b - - 0 40"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""advancedPawn"",""Length"":""short"",""Moves"":""h3h2 e2e1 f3f1"",""Rating"":""1509""}"
08/19/24 21:57:02,0.0,1111.803109109077,,"{""FEN"":""1r4k1/p4p1p/b1Pq2p1/8/3Nn3/1N2P1P1/PPQ2PP1/3K3R b - - 4 24"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""deflection sacrifice"",""Length"":""short"",""Moves"":""a6d3 c2d3 e4f2"",""Rating"":""1893""}","{""FEN"":""1r4k1/p4p1p/b1Pq2p1/8/3Nn3/1N2P1P1/PPQ2PP1/3K3R b - - 4 24"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""attraction exposedKing fork sacrifice"",""Length"":""long"",""Moves"":""d6d4 d1d4 e4f2 h1h2 f2h1"",""Rating"":""1569""}"
08/19/24 21:57:09,0.3333333333333333,1109.4631561182618,,"{""FEN"":""r1bqk1nr/ppp2ppp/3p2n1/3Pp3/1bP1P3/2N3P1/PP3P1P/R1BQKBNR w KQkq - 0 7"",""Phase"":""opening"",""OpeningTags"":""Nimzowitsch Defense Kennedy Variation"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d1a4 c8d7 a4b4"",""Rating"":""1126""}","{""FEN"":""r1bqk1nr/ppp2ppp/3p2n1/3Pp3/1bP1P3/2N3P1/PP3P1P/R1BQKBNR w KQkq - 0 7"",""Phase"":""opening"",""Goal"":""equality"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d1a4 b4c3 a4b4"",""Rating"":""1502""}"
08/19/24 21:57:16,1.0,1114.1046920605102,,"{""FEN"":""rn2kb1r/pp2pppp/5n2/1NpqN3/8/8/PPPP1PPP/R1BQK2R w KQkq - 1 8"",""Phase"":""opening"",""OpeningTags"":""Sicilian Defense Nimzowitsch Variation"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""b5c7 e8d8 c7d5"",""Rating"":""954""}","{""FEN"":""rn2kb1r/pp2pppp/5n2/1NpqN3/8/8/PPPP1PPP/R1BQK2R w KQkq - 1 8"",""Phase"":""opening"",""OpeningTags"":""Sicilian Defense Modern Variations"",""Goal"":""crushing"",""Motif"":""defensiveMove fork"",""Length"":""short"",""Moves"":""b5c7 e8d8 c7d5"",""Rating"":""1579""}"
08/19/24 21:57:23,0.2,1117.2975440094351,,"{""FEN"":""8/2q2pkp/2Q5/3p4/3Nnp2/4n2P/4N1PK/1r6 w - - 0 35"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""defensiveMove hangingPiece"",""Length"":""long"",""Moves"":""c6c7 e3f1 h2g1 f1g3 e2c1"",""Rating"":""2454""}","{""FEN"":""8/2q2pkp/2Q5/3p4/3Nnp2/4n2P/4N1PK/1r6 w - - 0 35"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""hangingPiece intermezzo"",""Length"":""short"",""Moves"":""c6c7 e4f2 d4b1"",""Rating"":""1547""}"
08/19/24 21:57:30,0.0,1116.2437067106625,,"{""FEN"":""6k1/pp3pp1/2n1rr1p/8/3Pq3/1N4Q1/PP3PRP/R5K1 w - - 6 23"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""g3g7"",""Rating"":""1578""}","{""FEN"":""6k1/pp3pp1/2n1rr1p/8/3Pq3/1N4Q1/PP3PRP/R5K1 w - - 6 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""b3c5 e6e8 c5e4"",""Rating"":""1504""}"
08/19/24 21:57:37,0.0,1116.2110597921214,,"{""FEN"":""r2b1rk1/p1q5/2p4p/2PP2p1/P3p1Bn/4P2P/1B5P/1R3QK1 w - - 1 28"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""pin"",""Length"":""short"",""Moves"":""g4e6 f8f7 d5d6"",""Rating"":""2192""}","{""FEN"":""r2b1rk1/p1q5/2p4p/2PP2p1/P3p1Bn/4P2P/1B5P/1R3QK1 w - - 1 28"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""d5d6 h4f3 g1g2"",""Rating"":""1506""}"
08/19/24 21:57:44,0.0,1116.0383038679256,,"{""FEN"":""2r4k/1p4pp/p4p2/1b1p4/3Qq3/2B3RP/1P3PP1/6K1 w - - 1 28"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""d4f6 e4e1 g1h2"",""Rating"":""1901""}","{""FEN"":""2r4k/1p4pp/p4p2/1b1p4/3Qq3/2B3RP/1P3PP1/6K1 w - - 1 28"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""sacrifice"",""Length"":""short"",""Moves"":""d4g7 h8g7 g3g7"",""Rating"":""1507""}"
08/19/24 21:57:51,0.4,1116.7209028177526,,"{""FEN"":""1r1q1r1k/Rb3Npp/4Qb2/3Pp3/1pp1P3/1P4PP/6B1/4R1K1 b - - 1 29"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""exposedKing fork sacrifice"",""Length"":""long"",""Moves"":""f8f7 e6f7 d8b6 g1h2 b6a7"",""Rating"":""1218""}","{""FEN"":""1r1q1r1k/Rb3Npp/4Qb2/3Pp3/1pp1P3/1P4PP/6B1/4R1K1 b - - 1 29"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""sacrifice"",""Length"":""short"",""Moves"":""f8f7 e6f7 b7d5"",""Rating"":""1503""}"
08/19/24 21:57:58,1.0,1128.6937389924135,,"{""FEN"":""8/8/7p/Pp6/3Q4/5q2/2P1p2K/5k2 w - - 10 54"",""Phase"":""queenEndgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d4g1"",""Rating"":""1306""}","{""FEN"":""8/8/7p/Pp6/3Q4/5q2/2P1p2K/5k2 w - - 10 54"",""Phase"":""queenEndgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d4g1"",""Rating"":""1579""}"
08/19/24 21:58:05,1.0,1131.556416975314,,"{""FEN"":""r4rk1/p4ppp/1qp2n2/2bp3b/3N4/1PN1BP2/P1P1Q1PP/R4RK1 b - - 2 14"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense Taimanov Variation"",""Goal"":""crushing"",""Length"":""oneMove"",""Moves"":""c5d4"",""Rating"":""864""}","{""FEN"":""r4rk1/p4ppp/1qp2n2/2bp3b/3N4/1PN1BP2/P1P1Q1PP/R4RK1 b - - 2 14"",""Phase"":""middlegame"",""OpeningTags"":""Scandinavian Defense Portuguese Variation"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""c5d4 e3d4 b6d4"",""Rating"":""1552""}"
08/19/24 21:58:12,0.0,1131.3290149768923,,"{""FEN"":""4r3/8/pp1RP1n1/k2p1pB1/P2PbP2/1KP5/8/8 w - - 0 40"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""g5d8 e8d8 d6d8"",""Rating"":""1868""}","{""FEN"":""4r3/8/pp1RP1n1/k2p1pB1/P2PbP2/1KP5/8/8 w - - 0 40"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""g5d2"",""Rating"":""1541""}"
08/19/24 21:58:19,0.3333333333333333,1135.5854339486211,,"{""FEN"":""5rk1/p3Rpbp/1p4p1/8/3r1P2/2P1KQ1b/PP1N2qP/R7 w - - 0 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""intermezzo"",""Length"":""short"",""Moves"":""f3g2 h3g2 c3d4"",""Rating"":""1588""}","{""FEN"":""5rk1/p3Rpbp/1p4p1/8/3r1P2/2P1KQ1b/PP1N2qP/R7 w - - 0 23"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""f3g2 d4d2 c3d2"",""Rating"":""1603""}"
08/19/24 21:58:26,0.0,1122.5734332581374,,"{""FEN"":""N7/1p2r3/1nkp4/1pp5/6QP/2P5/2PK4/8 b - - 1 31"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""b6c4 d2c1 e7e1 g4d1 e1d1"",""Rating"":""880""}","{""FEN"":""N7/1p2r3/1nkp4/1pp5/6QP/2P5/2PK4/8 b - - 1 31"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""attraction fork sacrifice"",""Length"":""long"",""Moves"":""e7e2 d2e2 b6d5 e2f3 d5c7"",""Rating"":""1501""}"
08/19/24 21:58:33,0.3333333333333333,1122.22031206164,,"{""FEN"":""4r1k1/pp1Q1ppp/8/4p3/3nP3/P1R2B1P/1P1q1PP1/1R4K1 b - - 0 23"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""d4f3 c3f3 d2d7"",""Rating"":""1226""}","{""FEN"":""4r1k1/pp1Q1ppp/8/4p3/3nP3/P1R2B1P/1P1q1PP1/1R4K1 b - - 0 23"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""fork hangingPiece"",""Length"":""short"",""Moves"":""d4f3 g1h1 f3d2"",""Rating"":""1566""}"
08/19/24 21:58:40,0.3333333333333333,1121.2274016524302,,"{""FEN"":""2kr3r/1p2bpp1/p3pn1p/3p1q2/B6B/2N4P/PPP1QP2/2KR3R b - - 1 16"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Exchange Variation"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""f5f4 c1b1 f4h4"",""Rating"":""1196""}","{""FEN"":""2kr3r/1p2bpp1/p3pn1p/3p1q2/B6B/2N4P/PPP1QP2/2KR3R b - - 1 16"",""Phase"":""middlegame"",""Goal"":""equality"",""Motif"":""fork"",""Length"":""short"",""Moves"":""f5f4 e2e3 f4h4"",""Rating"":""1501""}"
